Planta;Operação;Remetente;CNPJ Rem;Cidade Rem;UF Rem;CTRC;DT Emissao CTRC;Nota Fiscal;DT Emissão NF;Qtde Volume;Vlr Mercadoria;Destinatário;CNPJ Dest;Cidade Dest;UF Dest;Tipo Agente;Agente;Dt Inicio Transporte;Agente Resumido;Prev. Entrega;Previsão Atualizada;Previsão Transportador;Condição especial;Cliente Agendado;Tipo Agenda;Cliente Premier;Site/Email/Tel;Acesso/Nome Resp;Data Agenda;Status Agenda;Ocorre Agenda;Data Entrega PR;Data Saida PR;Data Entrega DDA;Data Saida DDA;Data Entrega FINAL;Previsão Agente;Localização;Ocorrência;Detalhamento Ocorre;Resp Ocorre Int;Ocorrência Interna;Data Retorno Planta;Resp Atraso;Motivo Atraso;Ordem Status HUB;Status HUB;Performance Entrega CEVA;Performance Nova Previsão;Status Entrega;Região;Modal;Performance Entrega Agente;Teste1;Teste2;Status XD;Aging;Teste5;Status Congelado;Previsão Congelada;Ocorrência Base Congelada;Status Entrega x Agenda;Lead Time;Chave lead Time;Agente Entrega;Critico;Fil Origem Alfa;Peso Bruto;Peso Liquido;Email;Chave;Meta Operação;Desti Resumido;Status Resumido Agenda;Aging Processo Em Aberto;Status Agenda Resumido 2;Dt Corte;Filial;Data Entrega Final (Tratado);DT Emissão CTRC (Tratado);Performance Entrega CEVA + Transferência
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119057;11/09/2026;896448;10/09/2026;1;4907,98;AUTO GERAL AUTOPECAS LTDA;5,44E+12;ITU;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;15/09/2026;03/01/1900;;Não;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;543753700;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLITU;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19058E+11;0,96;AUTO;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119057;11/09/2026;896249;09/09/2026;5;11259,9;AUTO GERAL AUTOPECAS LTDA;5,44E+12;ITU;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;15/09/2026;03/01/1900;;Não;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;543753700;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLITU;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19058E+11;0,96;AUTO;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119065;11/09/2026;895994;09/09/2026;1;3821,38;AUTO PECAS MERIDIONAL LTDA;7,39E+12;CURITIBA;PR;Agregado;TRANSPORTES OURO NEGRO LTDA.;11/09/2026;OURO NEGRO;15/09/2026;15/09/2026;03/01/1900;;Não;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUL;RODOVIARIO;Em Trânsito no Prazo;;738501800;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCURITIBA;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,19066E+11;0,96;MERIDIONAL;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119065;11/09/2026;893637;07/09/2026;1;1378,75;AUTO PECAS MERIDIONAL LTDA;7,39E+12;CURITIBA;PR;Agregado;TRANSPORTES OURO NEGRO LTDA.;11/09/2026;OURO NEGRO;15/09/2026;15/09/2026;03/01/1900;;Não;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUL;RODOVIARIO;Em Trânsito no Prazo;;738501800;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCURITIBA;NORTEX;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,19066E+11;0,96;MERIDIONAL;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119076;11/09/2026;896331;09/09/2026;1;2477,47;AUTOMOB PARTICIPACOES S A;3,57E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;15/09/2026;03/01/1900;;#N/D;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;3565468800;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19077E+11;0,96;AUTOMOB;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119076;11/09/2026;896337;09/09/2026;0;234,47;AUTOMOB PARTICIPACOES S A;3,57E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;15/09/2026;03/01/1900;;#N/D;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;3565468800;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19077E+11;0,96;AUTOMOB;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119076;11/09/2026;896294;09/09/2026;1;5592,67;AUTOMOB PARTICIPACOES S A;3,57E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;15/09/2026;03/01/1900;;#N/D;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;3565468800;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19077E+11;0,96;AUTOMOB;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119076;11/09/2026;896052;09/09/2026;1;150,48;AUTOMOB PARTICIPACOES S A;3,57E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;15/09/2026;03/01/1900;;#N/D;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;3565468800;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19077E+11;0,96;AUTOMOB;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119076;11/09/2026;895012;09/09/2026;1;1988,43;AUTOMOB PARTICIPACOES S A;3,57E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;15/09/2026;03/01/1900;;#N/D;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;3565468800;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19077E+11;0,96;AUTOMOB;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119095;11/09/2026;895992;09/09/2026;1;901,97;CASA DA TRANSMISSAO CAMINHOES, MOTORES ;2,93E+12;UBERLANDIA;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;15/09/2026;03/01/1900;;Não;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;293319300;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLUBERLANDIA;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19096E+11;0,96;CASA;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03; Uberlândia;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119095;11/09/2026;895093;09/09/2026;3;3931,07;CASA DA TRANSMISSAO CAMINHOES, MOTORES ;2,93E+12;UBERLANDIA;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;15/09/2026;03/01/1900;;Não;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;293319300;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLUBERLANDIA;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19096E+11;0,96;CASA;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03; Uberlândia;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119095;11/09/2026;895339;09/09/2026;1;2425,14;CASA DA TRANSMISSAO CAMINHOES, MOTORES ;2,93E+12;UBERLANDIA;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;15/09/2026;03/01/1900;;Não;;;;;;;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;293319300;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLUBERLANDIA;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19096E+11;0,96;CASA;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03; Uberlândia;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119101;11/09/2026;893624;07/09/2026;1;811,89;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;BAURU;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;22/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;22/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CLIENTE;Sem Capacidade;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLBAURU;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19102E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119101;11/09/2026;895731;09/09/2026;1;729,36;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;BAURU;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;22/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;22/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CLIENTE;Sem Capacidade;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLBAURU;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19102E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;895947;09/09/2026;0;95,35;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;895942;09/09/2026;2;7876,57;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;15/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;;Solicitar Agenda;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;895595;09/09/2026;1;2485,78;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;895192;09/09/2026;0;2036,74;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;895009;09/09/2026;4;6508,5;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;896119;09/09/2026;1;63,91;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;896056;09/09/2026;1;466,02;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;895897;09/09/2026;2;93,24;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;895174;09/09/2026;4;8054,94;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;895618;09/09/2026;0;50,65;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
